Date,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
18-11-2014,991.0974731,1006.735109,988.7594446,1004.186353,1467026
19-11-2014,986.4594116,995.7538811,980.2119763,995.7538811,1865746
20-11-2014,998.6090088,1000.448757,981.3999095,991.9208441,1795386
21-11-2014,1005.01001,1011.851543,991.4036727,999.5866762,2001594
24-11-2014,1018.635193,1021.433133,1004.952224,1004.952224,1942766
25-11-2014,1010.318604,1026.952795,1002.65306,1019.517255,2371684
26-11-2014,1006.983521,1018.117734,1002.269195,1008.037532,1584800
27-11-2014,1016.948853,1022.583006,1006.217097,1006.983651,1732418
28-11-2014,1013.000732,1031.742933,1010.068702,1018.88407,1989768
01-12-2014,1032.145996,1034.848118,1013.863698,1015.875903,1896354
02-12-2014,1018.482117,1039.044893,1015.435083,1032.165089,1436572
03-12-2014,1010.068787,1024.652397,1003.610534,1024.077482,3094670
04-12-2014,1011.065369,1022.199582,1007.979971,1021.049751,1285308
05-12-2014,988.4525757,1015.607799,985.8462724,1012.196576,2359676
08-12-2014,963.0984497,994.6037999,958.8248551,994.6037999,3232574
09-12-2014,963.8843384,980.8059829,961.6804953,964.3250696,2487940
10-12-2014,961.2201538,970.4187999,956.7358325,963.9414574,2087970
11-12-2014,955.184021,966.9697922,953.2101813,958.4227875,1938822
12-12-2014,939.2971802,965.8583022,928.5462387,958.1927601,2380786
15-12-2014,904.0164795,914.1158683,901.5635435,914.0775032,3487788
16-12-2014,936.364563,942.5736295,898.7842477,900.700632,3339140
17-12-2014,936.767334,946.6941707,921.8769854,940.3317352,2287076
18-12-2014,943.1300659,946.1196464,933.2032251,940.98377,1481444
19-12-2014,962.2359009,967.2951376,945.927449,947.1922816,1903130
22-12-2014,963.328064,969.3072207,948.3802658,968.15739,1643954
23-12-2014,964.5934448,972.2398041,956.1230772,958.1927361,1266476
24-12-2014,950.4886475,966.1839163,945.0269499,963.9417083,3288972
26-12-2014,960.1089478,962.0253329,944.7778668,952.8266843,626206
29-12-2014,966.9693604,972.3544201,960.8752944,961.2585713,778920
30-12-2014,969.710022,974.4626195,964.3249612,967.7744543,701342
31-12-2014,980.5178833,983.6415518,967.7739296,970.7251422,1573792
01-01-2015,975.651062,983.8723373,973.9071325,983.8723373,366830
02-01-2015,988.6438599,993.0515455,977.5863743,977.7396477,925740
05-01-2015,973.6194458,996.4818825,967.6402869,989.2379843,1754242
06-01-2015,937.7254028,969.3457505,935.1957376,969.3457505,2423784
07-01-2015,926.6486206,950.2009694,922.720032,946.6940229,2636332
08-01-2015,936.6522827,938.6453043,927.7410931,936.1156388,1565408
09-01-2015,962.9065552,965.8194034,939.0283861,940.9447705,3197642
12-01-2015,961.9101563,968.9241432,950.6226686,964.7080967,1596006
13-01-2015,957.3872681,969.8437665,950.5650146,965.8577244,1468432
14-01-2015,966.6053467,970.3806623,958.3840743,964.3248674,1787096
15-01-2015,973.1784668,989.52519,967.1034902,970.8404402,5009920
16-01-2015,970.5151367,975.4402852,952.1753824,974.9420062,5293830
19-01-2015,962.4085083,977.7395877,959.3422924,971.9904329,1135074
20-01-2015,958.3648071,969.6906594,951.7724625,965.85789,2058566
21-01-2015,963.4815063,966.6243583,953.6887627,966.6243583,2310480
22-01-2015,963.3859863,966.3372007,956.4678173,964.5166348,2113214
23-01-2015,959.5722046,970.476415,956.6976275,963.5582474,3150380
27-01-2015,960.8970337,965.8703833,956.0964851,964.8527045,2738736
28-01-2015,975.3181152,977.3534733,961.2236264,961.2620683,3121980
29-01-2015,977.2576294,986.4939073,965.0642311,974.703774,3734392
30-01-2015,953.2163086,988.9131751,948.5885602,983.4213279,5817402
02-02-2015,965.5631104,968.3474285,945.5352594,953.1969161,3181802
03-02-2015,982.4801636,985.0724595,962.8363585,964.5836829,2345054
04-02-2015,965.6017456,987.6458314,960.9164281,986.2248875,2245418
05-02-2015,980.2341309,995.3270829,967.4070953,967.7911394,4530168
06-02-2015,989.2010498,996.5171047,979.6383944,980.4640513,2136416
09-02-2015,965.0640259,986.6473714,960.1098963,983.7285998,2076432
10-02-2015,937.5088501,970.1910277,934.3789294,963.9503135,3799054
11-02-2015,944.7095947,955.2132334,939.8514767,942.847038,2937522
12-02-2015,945.5737305,952.3521621,939.7555024,952.3521621,3107980
13-02-2015,974.9920044,978.4484015,944.8445411,948.5889713,4158326
16-02-2015,992.6766968,996.5939258,981.2321697,983.1523893,2364392
18-02-2015,1012.205566,1015.028327,985.1689054,992.7729956,2660014
19-02-2015,1029.640991,1032.041266,1011.95575,1012.339794,2618002
20-02-2015,1027.528687,1036.457707,1014.740006,1036.457707,1801588
23-02-2015,1035.631592,1045.367139,1025.780907,1025.780907,1614892
24-02-2015,1038.742798,1048.439907,1028.853667,1034.614326,2199922
25-02-2015,1026.242676,1045.368092,1024.57214,1040.759562,1767994
26-02-2015,1020.19342,1034.134233,1008.249711,1028.853629,1991994
27-02-2015,1022.459351,1027.605502,1004.77411,1021.345567,2877376
02-03-2015,1025.166992,1040.355951,1018.695907,1029.122664,2176038
03-03-2015,1066.106201,1071.482817,1027.759368,1030.006063,3424308
04-03-2015,1054.584717,1079.97006,1042.928945,1070.714563,3862994
05-03-2015,1035.555542,1064.070812,1029.641301,1056.121119,2173514
09-03-2015,1016.487549,1029.160999,1002.354713,1013.876031,2883174
10-03-2015,1014.913025,1028.565807,996.6901565,1017.294079,3037052
11-03-2015,1001.029846,1021.537757,997.6694614,1014.644186,2240200
12-03-2015,1005.830383,1008.076984,994.7123291,1007.69294,1827636
13-03-2015,991.7357788,1013.856651,988.9130187,1013.107784,1586838
16-03-2015,984.0357666,1002.354643,980.0800954,992.830335,1556296
17-03-2015,992.2542725,1001.087283,982.2883513,991.7934385,1267318
18-03-2015,982.9030151,998.3031228,979.9650224,995.0387489,1255170
19-03-2015,997.0745239,1000.761385,986.2637197,989.2976307,2448964
20-03-2015,1002.719604,1005.427133,990.3918491,996.9781658,1963908
23-03-2015,1005.100647,1010.419694,1000.818594,1004.659034,1566608
24-03-2015,995.173645,1012.724444,991.6404575,1010.036135,2394878
25-03-2015,988.4333496,1003.891122,977.4688735,995.2116894,2224858
26-03-2015,965.1408691,993.406447,960.4938999,980.5794169,3091642
27-03-2015,965.7937012,987.7225535,961.6844498,972.0151941,2751776
30-03-2015,984.746521,986.9547743,967.7910136,969.7112338,1339006
31-03-2015,980.8291626,986.7818446,968.1749315,986.7818446,2427028
01-04-2015,976.4891357,984.5349301,968.6546781,982.3842468,2075758
06-04-2015,978.2750244,984.2660529,960.1481715,982.3842753,1568542
07-04-2015,992.7537231,998.1303391,977.0079194,984.0935123,1886922
08-04-2015,1014.414124,1020.213227,995.0007678,996.2104693,1652134
09-04-2015,1023.304016,1032.098582,1012.013071,1021.172554,2544450
10-04-2015,1019.157043,1025.705014,1009.267908,1017.140812,1815544
13-04-2015,1019.828674,1023.477092,1009.267466,1023.093048,1308642
15-04-2015,1009.171387,1042.256732,1002.124143,1019.521351,2913934
16-04-2015,991.9090576,1008.883787,987.5117717,1008.864566,3217570
17-04-2015,950.4512939,983.1526018,948.5886431,982.0389117,9668742
20-04-2015,932.7660522,953.9268196,931.2490973,952.4483065,2890722
21-04-2015,932.0941772,941.676058,922.0898105,932.7662544,2546032
22-04-2015,939.026062,949.7408526,924.6051904,933.8030259,4186812
23-04-2015,943.6923828,952.3525962,933.8800371,949.3570334,4342990
24-04-2015,957.4408569,965.4865595,939.966856,942.9431968,3625158
27-04-2015,960.1868896,967.7909804,954.733483,959.9180776,2733052
28-04-2015,958.1895142,963.9501726,942.8662003,963.9501726,3088298
29-04-2015,955.232666,958.1897861,941.3110709,953.9653021,2019620
30-04-2015,946.1688843,956.269257,932.1129346,952.4288182,3738054
04-05-2015,953.024353,961.9533755,943.6728447,956.6535499,1890630
05-05-2015,966.965271,974.1084335,960.1100478,960.4940918,3255070
06-05-2015,945.9196777,965.8707466,943.1353585,965.8707466,3394406
07-05-2015,977.4880981,980.7524725,942.3288473,946.6301219,3205028
08-05-2015,970.5753174,993.9059932,966.3700538,983.1527599,3003664
11-05-2015,981.6160889,984.3236168,969.7107294,973.5511679,2573082
12-05-2015,968.904541,985.0728304,965.102543,983.1526105,2467386
13-05-2015,966.0239258,978.1597497,952.6016111,978.1597497,1863774
14-05-2015,959.8220215,967.7909349,954.3493942,967.7909349,1309050
15-05-2015,964.3921509,972.5530867,960.4941414,965.8707579,1461454
18-05-2015,967.9447021,969.8073535,958.9965497,965.5252994,4507752
19-05-2015,964.9874268,971.6314073,958.8619432,967.560503,1957722
20-05-2015,982.0196533,986.9545621,966.6002317,967.7908055,1897814
21-05-2015,981.4244995,990.8335781,978.6017384,982.0005655,1579578
22-05-2015,1005.389099,1009.556015,975.1840655,979.31254,2691632
25-05-2015,998.8983154,1012.685456,993.0224242,1006.19515,982978
26-05-2015,1001.912964,1007.443159,994.2512131,1000.434357,1961740
27-05-2015,1004.370911,1011.24526,995.4418891,1001.586592,1620690
28-05-2015,1002.162964,1007.347559,991.6977633,1000.01228,2763608
29-05-2015,1002.470276,1017.179183,997.4584819,1005.043352,4423532
01-06-2015,1005.331177,1016.602906,1001.721201,1002.143593,882264
02-06-2015,998.475647,1010.035405,994.865672,1004.658791,3935820
03-06-2015,1002.700317,1008.345838,994.8658583,1000.050452,1804684
04-06-2015,1000.684204,1007.270615,994.0978871,1005.081583,4131468
05-06-2015,998.4360962,1011.285469,996.1685152,1004.696028,2308534
08-06-2015,999.0560913,1003.920668,992.9317687,1003.920668,1570320
09-06-2015,992.9318237,1003.920724,988.8037706,1001.982653,2578914
10-06-2015,1008.087891,1011.673323,993.7655612,994.6182937,2763350
11-06-2015,996.6726074,1012.836104,991.0328008,1009.928997,1847336
12-06-2015,971.2836304,1003.513712,960.0428192,996.9048709,2571456
15-06-2015,970.895752,976.9618744,961.6705181,971.089559,2525176
16-06-2015,973.6867676,976.5163699,966.8841202,969.0353977,1267396
17-06-2015,974.3842163,980.3340352,969.7328477,977.1750185,1975720
18-06-2015,980.6833496,986.9820805,972.1364374,974.8497368,2165046
19-06-2015,988.2417603,990.3542386,979.5398408,982.601955,1999610
22-06-2015,1004.50238,1007.797102,987.2535454,987.2535454,1102002
23-06-2015,997.9517212,1010.898,995.0833189,1007.797086,898318
24-06-2015,996.2850342,1003.106989,991.8468695,1000.044874,1170246
25-06-2015,988.4164429,997.3315716,986.1488614,993.0678144,1930992
26-06-2015,1005.006531,1006.382581,988.4941212,988.4941212,1290102
29-06-2015,1005.045044,1009.3476,985.8581368,996.9439432,1372756
30-06-2015,988.7843628,1003.436198,984.5400065,1001.982644,1549952
01-07-2015,1005.122253,1010.897666,991.0324417,993.8038449,1279708
02-07-2015,999.1724854,1008.940344,996.5754892,1007.796901,1445880
03-07-2015,1009.308777,1011.673262,996.1686907,997.3509332,963470
06-07-2015,1020.704773,1025.239841,1000.161215,1000.161215,1182338
07-07-2015,1014.095703,1025.976041,1008.959815,1020.491338,1642836
08-07-2015,1005.897583,1016.208063,1000.238378,1007.002227,2667850
09-07-2015,977.757019,1007.118801,971.6132949,1005.859054,3934122
10-07-2015,959.0929565,991.9044512,951.5925861,991.9044512,8263654
13-07-2015,972.7375488,976.2454774,959.5004628,959.5004628,2280308
14-07-2015,968.8416748,974.8496948,965.15934,973.299238,1703274
15-07-2015,986.7686768,988.3966372,969.0353302,969.4229443,2003660
16-07-2015,984.6177979,991.8468611,979.3463003,985.9744479,1456608
17-07-2015,993.9970703,996.2065453,985.8184736,987.1751223,1070526
20-07-2015,1001.863892,1003.709016,991.2787019,995.9789525,853786
21-07-2015,994.9693604,1010.099466,992.522217,1000.640732,1274500
22-07-2015,982.0142822,997.9211813,979.2951509,994.8136027,1320628
23-07-2015,966.6902466,985.8212812,964.5149032,977.9163386,1496780
24-07-2015,973.1191406,977.5280573,968.049977,970.1475554,1574972
27-07-2015,969.9724731,973.0606106,963.7961034,966.4570057,2003738
28-07-2015,971.9147949,978.4989591,968.0691089,970.9242351,1891188
29-07-2015,973.7405396,976.964672,964.7091373,975.391441,2413318
30-07-2015,963.6019287,977.644358,960.5526738,977.3530225,2770574
31-07-2015,975.2943115,978.4990026,966.0686858,967.1951453,1963776
03-08-2015,974.84729,980.82934,971.467723,972.4388411,1179324
04-08-2015,974.5755615,980.0527073,965.6801547,975.1582326,2342692
05-08-2015,989.4336548,990.5407677,975.3913207,978.8873469,988994
06-08-2015,999.5913086,1003.359228,990.5793515,996.3671775,2211366
07-08-2015,991.3373413,999.4752965,989.3756627,999.4752965,1188506
